job_id,job_difficulty,seniority_level,required_python,required_sql,required_statistics,required_ml,required_deep_learning,required_nlp,required_llm,required_experimentation,required_product_analytics
1642,4,mid,0,0,0,1,0,1,1,1,1
1643,3,mid,1,0,1,1,0,1,0,1,1
1644,2,senior,1,0,1,0,1,1,1,1,0
1645,2,junior,0,1,0,0,1,0,1,1,1
1646,2,junior,1,0,0,0,1,1,0,1,0
1647,5,senior,0,0,1,1,1,1,0,0,1
1648,4,senior,1,0,0,0,0,0,1,0,1
1649,4,mid,1,0,0,0,1,1,0,1,0
1650,2,junior,1,1,1,1,0,1,0,1,0
1651,1,senior,0,0,0,0,1,0,0,0,1
1652,1,senior,1,1,0,1,0,1,1,1,0
1653,2,senior,0,0,1,0,1,1,0,1,1
1654,3,mid,0,0,0,1,1,0,0,0,1
1655,3,junior,0,0,1,1,1,1,0,0,0
1656,5,senior,1,1,0,1,1,1,1,0,0
1657,5,junior,0,1,0,1,0,1,1,0,0
1658,5,senior,0,0,0,0,0,1,0,0,1
1659,5,mid,0,0,0,0,1,1,0,1,1
1660,4,senior,0,1,1,0,1,0,0,0,1
1661,4,junior,0,0,1,1,1,0,1,1,1
1662,1,mid,1,0,0,1,1,1,1,0,0
1663,2,junior,1,0,1,0,0,0,0,0,0
1664,3,senior,1,0,1,1,0,0,0,1,1
1665,5,junior,1,0,0,0,1,0,0,0,0
1666,3,junior,0,0,0,0,0,0,0,1,1
1667,1,junior,0,1,0,1,1,1,1,1,0
1668,2,mid,0,0,1,0,0,0,0,0,0
1669,2,mid,0,1,1,1,0,1,0,0,1
1670,1,junior,1,0,1,0,1,0,0,0,1
1671,1,senior,0,0,1,1,0,0,1,1,0
1672,2,senior,1,0,0,0,1,1,1,0,0
1673,5,senior,1,0,0,1,1,1,1,0,1
1674,1,senior,0,0,1,0,1,0,1,0,0
1675,1,senior,1,1,0,0,1,1,0,1,1
1676,1,mid,1,1,0,0,0,1,0,0,1
1677,3,mid,1,1,1,0,1,1,0,0,0
1678,5,junior,1,0,0,1,1,0,0,1,0
1679,1,senior,0,0,1,0,0,0,1,1,0
1680,5,junior,1,1,0,0,0,1,1,1,1
1681,4,mid,1,1,1,0,1,0,0,0,0
1682,1,senior,0,1,1,1,1,0,1,0,1
1683,2,mid,0,0,1,0,0,1,0,0,1
1684,3,senior,1,0,0,1,0,1,1,0,1
1685,4,junior,0,1,1,1,0,0,0,1,0
1686,4,senior,1,0,1,1,0,1,1,1,1
1687,3,junior,1,1,0,0,1,0,1,1,1
1688,2,senior,0,1,0,1,1,0,0,1,0
1689,5,senior,0,0,1,1,1,1,0,1,0
1690,3,senior,1,0,0,1,1,1,0,0,0
1691,2,mid,1,0,1,0,0,1,1,0,0
1692,4,mid,1,1,0,1,0,0,1,0,1
1693,1,mid,1,1,0,1,1,0,0,1,0
1694,5,senior,0,1,1,1,1,0,1,0,0
1695,4,junior,1,0,1,0,1,1,0,1,0
1696,4,junior,1,1,1,1,0,0,0,0,1
1697,1,junior,0,1,0,0,0,1,0,0,1
1698,4,mid,1,0,1,0,1,0,1,0,1
1699,3,mid,1,0,0,0,0,1,1,1,0
1700,1,junior,1,1,0,1,1,0,0,0,0
1701,2,senior,0,0,1,0,1,0,1,1,1
1702,3,junior,1,1,0,1,0,1,0,1,1
1703,1,senior,1,0,1,0,1,1,0,1,0
1704,2,junior,0,1,0,0,1,0,1,0,1
1705,1,junior,0,1,1,1,0,1,1,0,1
1706,3,junior,0,1,1,1,0,1,1,1,0
1707,2,senior,1,0,1,1,0,1,0,1,1
1708,2,senior,1,1,0,0,0,0,1,0,0
1709,2,senior,1,1,1,0,1,1,1,0,0
1710,3,junior,0,1,1,0,1,1,1,0,0
1711,1,senior,1,0,1,1,0,1,0,1,0
1712,2,senior,0,1,1,0,1,1,1,0,1
1713,1,mid,0,1,0,1,0,0,1,1,0
1714,2,mid,0,1,1,0,0,1,0,1,0
1715,5,mid,0,0,1,0,1,1,1,1,1
1716,4,senior,1,1,0,1,1,0,0,0,1
1717,4,junior,1,1,1,0,0,1,1,1,1
1718,1,mid,0,0,1,0,1,1,0,1,1
1719,3,junior,1,0,0,1,1,1,0,0,1
1720,2,mid,0,0,1,1,1,1,1,0,0
1721,4,senior,0,0,1,0,0,1,1,1,0
1722,2,senior,0,0,1,1,0,0,1,0,1
1723,3,junior,0,1,0,1,1,0,1,1,0
1724,1,mid,1,0,0,0,0,0,1,0,0
1725,3,senior,1,0,1,1,1,0,0,0,0
1726,1,senior,0,1,0,0,1,1,1,0,0
1727,2,senior,0,0,0,1,1,1,1,0,0
1728,3,senior,0,0,1,1,0,0,0,1,0
1729,3,senior,1,1,1,0,1,0,1,0,1
1730,3,senior,0,1,0,0,0,1,1,1,1
1731,5,mid,1,0,1,1,0,0,1,0,1
1732,1,senior,1,0,1,0,0,0,0,1,0
1733,2,mid,0,0,1,1,0,1,0,1,1
1734,2,mid,0,0,0,1,0,0,0,0,1
1735,1,junior,0,1,1,1,0,1,0,0,0
1736,3,senior,1,0,1,1,0,1,1,0,0
1737,5,senior,1,0,0,0,1,1,1,0,0
1738,5,senior,0,1,1,0,1,0,0,1,1
1739,4,senior,1,0,0,1,0,0,0,0,0
1740,3,junior,1,0,0,0,0,0,0,0,1
1741,4,junior,0,0,1,1,0,1,1,1,1
1742,5,senior,1,0,0,0,1,1,1,0,0
1743,1,mid,1,0,0,0,0,1,1,0,1
1744,1,junior,1,0,0,1,1,1,1,0,0
1745,1,senior,0,0,0,1,1,1,1,0,0
1746,3,senior,0,1,1,1,1,0,0,0,1
1747,2,senior,1,0,0,0,1,1,0,0,1
1748,2,senior,1,1,1,1,0,0,1,1,0
1749,5,junior,1,1,0,1,1,0,1,1,1
1750,5,senior,1,1,1,1,1,1,1,1,1
1751,2,mid,0,0,0,0,1,0,0,0,1
1752,5,senior,0,1,0,1,0,0,0,0,1
1753,5,junior,0,1,0,1,1,0,0,0,0
1754,3,mid,0,1,0,0,1,1,0,0,1
1755,2,junior,1,0,1,1,0,1,0,0,1
1756,2,senior,1,1,0,0,0,0,1,1,1
1757,5,junior,0,0,0,1,1,0,1,1,0
1758,4,junior,1,1,1,0,0,1,0,1,1
1759,2,senior,1,0,0,1,1,1,1,0,0
1760,1,junior,0,0,1,0,1,1,1,0,1
1761,4,senior,1,0,0,1,1,0,1,1,1
1762,1,senior,0,0,0,1,1,0,0,1,1
1763,3,senior,0,0,0,1,0,0,1,0,1
1764,5,mid,0,0,0,0,0,1,1,0,1
1765,5,senior,0,1,1,1,0,1,0,1,0
1766,4,mid,1,1,0,0,1,0,1,0,0
1767,1,junior,0,0,1,0,1,0,0,1,0
1768,2,junior,1,0,0,1,1,0,0,0,0
1769,4,mid,1,1,0,1,0,0,0,1,1
1770,3,junior,1,0,1,0,0,0,0,0,0
1771,5,junior,0,1,1,0,0,0,0,1,1
1772,1,mid,0,0,1,0,1,1,1,0,1
1773,5,mid,0,1,1,0,1,0,0,1,0
1774,2,junior,1,1,1,0,1,0,1,1,0
1775,4,mid,0,1,0,1,1,0,0,0,0
1776,4,senior,0,1,0,0,0,1,1,0,1
1777,4,junior,1,0,1,1,0,1,0,1,0
1778,4,mid,1,0,1,0,0,0,0,0,0
1779,5,senior,1,1,1,0,0,1,1,1,0
1780,3,junior,1,1,1,0,0,1,0,0,1
1781,1,mid,1,1,0,1,0,1,1,1,0
1782,1,mid,0,0,0,0,1,1,0,1,1
1783,5,senior,0,1,1,1,1,0,1,1,0
1784,5,junior,0,0,1,0,0,1,0,1,1
1785,2,mid,0,1,0,0,0,0,0,1,0
1786,5,mid,1,0,1,1,1,0,1,1,0
1787,1,mid,0,0,0,1,1,1,0,1,0
1788,1,senior,0,1,1,0,0,1,0,0,1
1789,1,senior,1,1,1,1,0,0,0,1,0
1790,2,junior,1,1,0,1,1,0,1,1,0
1791,5,junior,0,0,0,1,1,0,0,1,1
1792,5,junior,0,0,1,1,0,1,0,1,0
1793,2,mid,1,1,1,1,1,1,0,1,1
1794,1,mid,0,0,1,0,1,1,0,0,1
1795,5,mid,1,1,1,1,0,0,0,1,0
1796,5,mid,1,0,1,1,1,1,0,1,1
1797,5,senior,0,0,0,0,0,0,0,0,1
1798,5,senior,1,0,0,0,0,1,1,0,0
1799,2,senior,1,1,1,1,1,1,0,1,0
1800,3,junior,0,1,1,1,0,0,0,1,0
1801,2,junior,1,1,0,0,0,1,1,0,0
1802,5,junior,0,0,0,1,1,1,0,1,1
1803,5,mid,0,1,0,1,0,1,1,0,0
1804,1,mid,1,1,0,0,1,1,0,1,1
1805,2,mid,0,1,0,0,0,0,0,1,1
1806,4,junior,1,1,0,1,0,0,0,1,0
1807,4,mid,1,0,0,1,0,1,1,0,0
1808,2,senior,1,1,0,0,1,1,1,0,1
1809,3,junior,0,0,1,1,1,0,0,1,1
1810,4,mid,0,1,1,0,1,0,0,1,0
1811,5,mid,0,0,1,1,1,1,1,1,0
1812,5,senior,1,0,1,0,0,1,0,0,1
1813,5,senior,1,0,0,1,0,1,1,1,0
1814,1,junior,0,0,1,0,1,0,0,0,1
1815,5,mid,0,1,1,1,0,0,0,1,1
1816,5,junior,1,0,0,1,0,0,1,1,1
1817,4,junior,1,1,0,1,0,0,1,0,1
1818,3,mid,0,0,0,1,1,1,1,1,1
1819,1,senior,0,0,1,1,1,1,1,0,1
1820,3,senior,1,1,0,0,1,0,1,1,1
1821,4,mid,1,0,0,1,1,0,1,0,1
1822,1,senior,0,0,1,0,1,1,0,0,1
1823,3,junior,0,0,1,0,0,0,0,1,0
1824,2,senior,0,1,0,0,0,1,0,1,0
1825,3,mid,0,1,1,1,0,1,0,0,1
1826,4,mid,0,1,0,1,1,1,1,0,0
1827,1,mid,0,1,1,1,0,0,0,1,0
1828,1,senior,1,1,0,0,1,1,0,0,1
1829,1,mid,1,0,1,0,0,0,1,1,0
1830,1,mid,1,1,0,1,1,0,0,1,0
1831,4,mid,1,0,0,0,0,1,1,1,0
1832,1,junior,0,0,0,1,1,0,0,0,1
1833,2,junior,1,0,1,0,1,0,0,1,1
1834,3,mid,0,0,1,1,1,0,1,0,0
1835,4,mid,1,1,0,1,0,1,1,0,0
1836,4,mid,0,0,1,1,1,0,1,0,0
1837,5,senior,1,0,0,1,1,0,0,0,1
1838,1,mid,1,1,0,0,1,0,1,1,1
1839,3,senior,0,1,0,0,0,1,0,0,0
1840,4,mid,0,0,0,1,1,0,0,0,1
1841,1,junior,1,0,0,1,1,0,1,0,0
1842,4,junior,1,0,0,0,0,0,0,1,0
1843,3,senior,0,0,1,1,1,0,0,1,0
1844,1,mid,0,0,1,0,0,0,1,0,1
1845,1,mid,1,1,1,0,1,1,1,0,0
1846,5,junior,0,0,1,1,0,1,1,1,0
1847,4,senior,0,1,1,0,1,0,0,1,0
1848,3,senior,0,0,0,0,0,1,1,0,0
1849,3,senior,0,1,1,1,0,0,0,1,1
1850,1,junior,1,0,0,1,1,0,0,1,1
1851,2,senior,0,1,1,0,0,1,0,1,0
1852,3,mid,0,0,0,1,1,0,0,1,1
1853,3,junior,1,1,1,1,0,0,1,1,1
1854,4,mid,1,1,0,1,1,1,1,1,1
1855,1,junior,0,1,0,1,1,1,0,0,1
1856,3,junior,1,1,1,1,0,1,1,1,1
1857,2,mid,1,1,1,0,1,0,0,0,1
1858,4,senior,1,1,0,0,1,1,0,0,0
1859,3,mid,0,0,1,1,1,0,1,1,1
1860,1,junior,1,0,0,0,0,1,0,0,1
1861,1,senior,1,0,1,0,1,1,1,1,1
1862,5,mid,0,0,1,1,0,0,1,0,0
1863,1,junior,1,1,1,0,0,0,0,1,0
1864,4,mid,0,0,1,0,1,0,1,1,0
1865,2,mid,0,1,1,0,1,0,1,1,1
1866,4,junior,0,1,1,0,1,1,0,1,1
1867,3,senior,1,1,0,0,0,0,0,0,0
1868,5,junior,0,1,1,1,1,1,0,0,1
1869,3,mid,1,1,0,0,1,0,1,0,0
1870,2,mid,1,1,0,0,1,0,0,1,1
1871,3,mid,0,0,0,0,1,0,1,0,1
1872,3,mid,0,1,1,0,1,0,1,1,1
1873,3,mid,1,1,1,1,0,0,0,1,0
1874,1,mid,1,0,1,1,0,1,0,1,0
1875,2,senior,1,0,0,1,0,1,0,0,0
1876,1,senior,1,1,1,1,0,1,1,0,0
1877,5,junior,1,0,0,1,1,1,1,0,0
1878,4,junior,1,0,0,1,1,1,1,1,1
1879,3,junior,0,0,0,1,1,1,1,1,1
1880,3,mid,0,0,1,0,0,0,1,0,1
1881,4,mid,1,1,0,1,1,1,0,0,1
1882,2,senior,1,1,0,1,0,0,1,1,0
1883,1,senior,0,0,1,0,0,0,0,0,1
1884,3,mid,0,1,1,1,1,0,0,0,0
1885,5,mid,1,1,0,0,1,0,0,0,1
1886,4,senior,0,1,0,0,0,0,0,1,0
1887,4,mid,0,1,0,1,1,0,1,1,0
1888,4,senior,1,1,1,0,0,1,1,1,1
1889,2,junior,1,0,1,1,1,0,0,1,0
1890,3,senior,1,1,0,1,0,1,0,0,0
1891,3,senior,0,0,1,1,1,0,1,0,0
1892,4,senior,1,0,0,1,1,1,0,0,0
1893,5,senior,0,1,1,1,0,1,0,1,0
1894,5,mid,1,1,1,1,1,1,0,0,1
1895,4,junior,0,0,0,0,1,0,0,0,1
1896,1,mid,0,0,1,0,0,0,1,0,0
1897,2,junior,1,0,1,0,1,1,1,0,0
1898,4,mid,0,1,0,1,0,1,0,0,1
1899,1,senior,1,0,0,0,1,0,1,0,0
1900,5,senior,0,0,0,1,0,0,1,1,0
1901,4,mid,0,1,1,1,1,0,0,0,0
1902,5,senior,0,0,0,1,0,0,1,0,0
1903,4,senior,0,1,1,0,1,0,1,0,1
1904,2,mid,0,1,1,1,1,1,0,0,0
1905,2,mid,1,1,1,0,0,1,0,1,1
1906,3,senior,1,1,0,1,0,0,0,0,0
1907,4,junior,0,0,0,1,0,0,1,0,1
1908,4,junior,0,1,1,1,0,0,1,0,1
1909,4,senior,0,0,0,1,1,0,0,0,1
1910,3,senior,0,1,0,1,1,1,1,0,0
1911,1,junior,0,0,0,1,1,0,1,1,0
1912,5,junior,1,1,1,0,1,1,0,1,0
1913,5,senior,1,1,1,0,0,1,0,1,0
1914,2,mid,0,1,1,0,1,0,0,1,0
1915,4,junior,0,0,0,1,0,1,0,1,1
1916,1,junior,1,0,1,0,1,1,1,0,0
1917,4,junior,0,1,1,1,0,0,0,1,0
1918,4,senior,1,1,1,0,0,0,1,0,1
1919,1,senior,0,1,1,0,1,1,0,0,1
1920,5,junior,1,1,1,1,0,0,0,1,1
1921,4,mid,0,1,1,1,0,0,0,1,1
1922,5,mid,0,0,1,0,0,0,0,1,1
1923,1,mid,1,1,1,1,1,1,0,0,1
1924,1,senior,1,1,1,0,0,1,1,1,1
1925,2,junior,1,1,1,0,1,1,1,1,0
1926,1,senior,1,0,1,0,0,0,0,1,1
1927,4,junior,0,0,1,0,1,1,1,1,0
1928,2,junior,1,0,1,0,0,1,1,0,1
1929,1,junior,0,1,0,0,1,0,0,1,0
1930,3,junior,1,1,1,0,0,0,0,1,0
1931,5,mid,0,1,0,1,1,1,1,0,1
1932,2,mid,0,0,0,1,1,0,0,0,1
1933,3,mid,1,1,0,1,1,0,0,0,0
1934,1,junior,0,1,0,0,0,0,1,0,1
1935,3,senior,0,0,1,0,0,0,0,0,0
1936,4,mid,0,0,0,1,0,1,0,0,0
1937,2,junior,0,0,0,0,0,1,1,1,0
1938,3,mid,0,1,0,0,0,0,1,0,0
1939,2,junior,0,1,0,1,0,1,0,1,0
1940,4,senior,1,0,1,1,0,1,0,0,0
1941,1,junior,0,1,0,1,1,1,1,1,0
1942,1,senior,1,0,0,0,0,1,0,1,1
1943,5,junior,1,0,0,0,1,0,1,1,0
1944,4,mid,1,0,1,1,1,1,0,0,1
1945,4,junior,1,0,1,0,0,1,0,0,0
1946,4,junior,1,1,1,1,0,1,0,1,0
1947,1,mid,1,0,0,1,1,0,0,0,1
1948,5,mid,1,0,1,0,1,1,0,0,0
1949,1,mid,1,0,1,1,1,0,1,0,0
1950,5,senior,0,1,1,1,0,1,0,0,0
1951,5,junior,1,1,0,0,1,0,1,1,0
1952,1,senior,0,1,1,0,1,0,0,1,1
1953,5,senior,1,0,1,0,0,1,0,1,0
1954,2,mid,1,0,0,1,1,0,0,1,0
1955,4,junior,0,0,1,0,1,1,0,0,0
1956,5,senior,1,1,0,0,0,0,0,0,0
1957,5,senior,1,0,1,0,0,1,1,0,1
1958,4,senior,0,1,0,1,0,0,0,0,1
1959,5,senior,1,1,0,0,1,0,0,0,0
1960,1,junior,0,1,1,0,1,1,0,0,1
1961,5,mid,0,1,0,1,0,0,0,1,0
1962,3,junior,0,1,1,0,0,1,1,1,1
1963,4,junior,1,0,0,0,0,1,1,0,1
1964,4,mid,1,0,0,1,0,0,0,1,1
1965,2,junior,0,0,1,1,0,0,1,1,0
1966,3,junior,1,0,1,1,0,1,0,0,0
1967,2,mid,0,1,1,1,1,1,1,0,1
1968,5,mid,1,0,0,1,1,1,0,1,0
1969,4,senior,0,0,0,1,1,1,1,1,1
1970,3,junior,1,0,0,1,0,1,0,0,1
1971,1,mid,1,1,1,1,0,1,0,1,1
1972,4,senior,1,1,0,1,0,1,0,0,1
1973,3,junior,1,0,0,1,0,0,0,0,1
1974,4,senior,0,0,0,1,1,0,1,0,0
1975,3,mid,1,0,0,0,0,0,0,0,0
1976,2,junior,0,0,0,0,0,0,1,0,0
1977,2,senior,1,0,0,0,0,1,0,0,0
1978,2,mid,0,1,1,1,1,0,1,1,1
1979,4,mid,0,1,0,1,0,0,1,1,1
1980,2,junior,1,1,0,0,0,1,0,1,0
1981,1,junior,1,1,1,0,0,1,1,1,0
1982,3,senior,0,0,0,1,0,0,1,1,1
1983,1,junior,0,0,1,1,0,1,1,0,1
1984,5,junior,0,1,0,0,1,0,1,1,1
1985,3,junior,0,1,1,0,1,1,1,1,0
1986,4,junior,1,0,1,1,1,1,1,0,1
1987,5,junior,1,0,1,1,1,0,1,0,1
1988,5,senior,1,1,0,0,1,0,1,1,1
1989,2,senior,1,1,0,0,0,0,1,0,0
1990,1,junior,0,0,1,1,0,0,0,0,1
1991,1,mid,1,1,1,0,1,0,1,0,1
1992,5,senior,1,1,1,0,0,1,0,0,0
1993,1,senior,0,0,1,0,0,0,0,0,0
1994,1,mid,1,0,0,0,1,0,0,1,0
1995,3,mid,0,0,0,0,1,1,0,1,0
1996,1,junior,0,1,0,1,0,1,0,0,0
1997,3,senior,0,1,0,1,0,1,0,0,0
1998,3,junior,0,0,1,0,1,1,1,0,1
1999,2,junior,1,0,0,1,0,1,1,1,1
2000,3,mid,0,1,0,1,1,1,1,0,1
2001,1,junior,1,0,0,1,0,0,0,1,1
2002,1,senior,1,0,0,1,0,1,0,0,0
2003,3,senior,1,0,0,1,0,1,1,0,0
2004,4,senior,1,0,1,0,1,0,0,0,1
2005,5,junior,1,0,0,0,1,1,1,0,1
2006,3,junior,0,1,0,0,0,0,1,1,0
2007,5,mid,1,0,1,0,0,0,0,0,1
2008,2,mid,0,1,0,0,1,0,1,0,0
2009,2,junior,1,1,0,1,0,0,1,1,1
2010,5,senior,1,1,1,1,1,1,0,0,0
2011,1,junior,1,1,0,1,0,1,1,1,0
2012,4,senior,1,1,1,0,1,1,0,0,1
2013,3,senior,0,1,0,1,0,1,0,1,1
2014,5,junior,0,0,0,0,0,1,0,1,0
2015,3,mid,1,1,0,0,1,1,0,1,0
2016,1,senior,0,0,0,0,0,1,1,1,1
2017,4,junior,1,0,1,0,0,0,0,1,1
2018,5,mid,0,1,0,1,1,0,1,0,0
2019,2,senior,1,0,1,1,1,1,1,1,0
2020,3,senior,1,1,1,1,1,1,1,1,1
2021,1,senior,1,0,1,0,0,1,0,1,1
2022,2,mid,0,0,0,0,1,1,1,1,1
2023,5,senior,1,1,0,1,1,1,1,0,1
2024,1,junior,0,0,0,0,1,0,0,1,0
2025,3,mid,1,1,0,0,0,1,1,1,0
2026,1,junior,1,1,1,1,0,0,1,1,1
2027,3,senior,0,0,0,0,0,1,1,1,1
2028,5,mid,1,0,1,1,0,0,0,1,1
2029,1,mid,0,1,1,1,1,1,0,0,0
2030,5,mid,0,1,1,0,1,1,0,1,0
2031,5,senior,1,0,0,1,0,1,1,1,0
2032,3,junior,1,1,1,1,0,1,1,1,0
2033,5,junior,0,1,0,1,0,1,1,0,0
2034,5,junior,1,0,0,1,0,0,1,1,1
2035,5,senior,0,1,1,0,1,1,1,1,1
2036,4,mid,0,0,0,1,1,1,0,1,1
2037,3,junior,0,1,1,1,1,0,1,1,1
2038,4,mid,1,0,0,0,0,1,1,1,0
2039,2,junior,1,1,1,0,1,1,0,1,0
2040,3,mid,0,0,1,1,0,0,1,0,0
2041,1,junior,1,0,1,1,1,1,0,1,1
2042,4,junior,0,0,0,0,1,0,1,1,1
2043,5,mid,0,0,0,1,0,1,0,1,1
2044,2,senior,0,1,1,1,1,1,1,1,0
2045,1,junior,0,0,1,1,1,1,1,1,0
2046,4,senior,0,1,1,1,1,1,1,1,1
2047,3,mid,1,0,0,0,0,1,1,1,0
2048,1,junior,1,1,1,0,1,1,1,1,0
2049,5,senior,1,0,0,0,1,1,0,1,1
2050,2,mid,0,0,1,0,1,1,0,1,0
2051,2,senior,0,0,0,0,1,0,0,1,1
2052,1,mid,1,1,1,1,0,0,0,1,1
2053,2,junior,1,0,0,1,1,1,1,0,1
2054,5,senior,0,0,1,1,0,1,1,1,1
2055,2,junior,0,0,0,1,0,1,1,1,1
2056,5,senior,0,1,1,1,0,1,0,0,1
2057,5,junior,1,0,0,1,1,0,0,0,0
2058,3,junior,0,0,0,1,1,0,1,1,1
2059,4,senior,1,0,1,0,1,0,0,1,1
2060,3,senior,0,1,1,1,0,0,0,1,0
2061,2,senior,1,0,1,1,1,1,0,1,0
2062,5,junior,0,1,1,1,0,1,0,1,0
2063,1,mid,0,1,0,0,1,1,0,0,0
2064,1,mid,1,1,1,0,1,1,1,0,0
2065,3,junior,0,0,0,1,0,1,1,1,1
2066,3,junior,0,1,1,1,0,1,0,0,0
2067,1,mid,0,0,0,1,0,1,0,0,1
2068,5,junior,1,0,1,1,0,0,0,0,0
2069,5,mid,0,1,0,0,1,1,0,1,0
2070,5,junior,1,1,1,1,1,0,0,1,0
2071,5,junior,1,0,1,0,0,1,1,1,0
2072,2,mid,0,0,1,0,1,1,1,0,0
2073,5,senior,0,1,0,1,1,0,1,0,1
2074,4,junior,1,0,0,1,0,0,1,1,0
2075,3,senior,1,1,0,0,0,0,1,1,0
2076,4,junior,0,0,0,0,1,0,1,1,0
2077,3,junior,0,1,1,0,0,1,0,0,0
2078,3,junior,0,1,1,1,0,0,1,0,1
2079,4,senior,1,1,0,1,1,1,1,1,1
2080,3,junior,0,0,1,0,1,1,0,1,1
2081,5,senior,0,1,0,0,1,0,1,0,1
2082,2,junior,0,0,1,1,1,0,0,0,1
2083,1,senior,0,0,0,1,0,0,1,1,1
2084,4,mid,1,0,0,1,1,1,1,1,1
2085,5,mid,0,1,1,0,1,1,0,0,1
2086,3,junior,1,0,0,0,1,0,0,1,1
2087,4,mid,0,1,0,0,1,0,0,0,0
2088,1,junior,1,1,1,1,1,0,1,0,0
2089,4,senior,0,0,1,1,1,1,1,1,0
2090,4,mid,1,1,1,1,0,1,0,1,1
2091,3,mid,1,1,0,1,1,0,0,0,1
2092,1,junior,0,1,0,0,0,0,1,0,1
2093,5,mid,0,1,1,1,1,0,0,1,1
2094,2,senior,0,0,0,1,1,0,1,0,1
2095,2,mid,0,0,0,0,0,0,1,1,1
2096,1,senior,1,0,0,1,1,1,1,1,0
2097,2,junior,1,1,0,1,0,1,0,0,0
2098,5,mid,1,0,1,0,0,1,1,1,0
2099,1,senior,0,1,1,0,1,0,0,0,1
2100,2,junior,1,1,1,1,1,0,0,0,1
2101,5,senior,0,0,0,0,0,1,0,1,1
2102,2,junior,0,1,0,1,1,1,0,1,1
2103,1,junior,0,0,0,0,1,0,1,0,1
2104,1,mid,1,1,1,0,0,0,1,1,0
2105,5,mid,0,1,1,0,1,1,1,0,1
2106,3,senior,1,0,0,0,1,1,0,0,0
2107,3,mid,1,0,1,1,0,0,1,1,1
2108,2,senior,0,1,0,0,1,0,1,1,1
2109,1,mid,0,1,0,1,0,0,0,1,0
2110,4,junior,1,0,1,0,1,1,0,1,0
2111,5,senior,0,0,1,1,1,1,0,1,1
2112,3,senior,1,1,0,0,1,0,1,0,0
2113,4,junior,0,0,1,0,1,1,1,0,0
2114,3,mid,0,1,1,1,1,0,0,1,0
2115,1,mid,1,0,0,0,0,0,0,1,1
2116,5,senior,0,0,0,1,1,0,1,1,0
2117,4,mid,1,1,1,1,0,0,0,1,1
2118,4,senior,0,0,1,0,0,1,0,0,1
2119,3,senior,1,0,1,1,0,0,0,1,1
2120,3,junior,0,0,1,0,1,0,1,0,0
2121,2,mid,0,0,1,0,1,1,0,1,1
2122,5,junior,0,1,0,1,0,1,0,1,1
2123,4,senior,0,0,0,1,0,1,1,1,0
2124,1,senior,0,0,0,0,1,0,1,1,1
2125,3,mid,0,1,1,1,1,0,1,0,0
2126,2,senior,1,0,0,0,1,1,1,0,0
2127,3,senior,0,0,0,1,0,1,1,1,1
2128,5,senior,1,0,0,1,0,0,1,1,0
2129,3,junior,0,0,0,0,0,0,1,1,0
2130,2,senior,1,1,0,0,0,0,1,1,0
2131,3,junior,1,0,0,1,1,0,0,0,0
2132,2,mid,0,0,1,1,0,1,0,0,0
2133,3,junior,1,1,0,1,0,1,0,1,1
2134,1,junior,1,0,0,1,0,0,0,0,1
2135,2,mid,1,1,0,1,0,1,1,0,1
2136,1,senior,0,0,0,0,0,1,1,0,1
2137,2,mid,0,1,0,0,0,1,1,1,1
2138,1,junior,1,1,0,0,0,1,0,1,1
2139,4,mid,1,1,1,1,1,0,0,0,1
2140,5,mid,1,1,1,0,0,0,1,0,0
2141,2,senior,0,1,0,1,1,0,0,1,0
2142,4,senior,0,0,0,0,0,0,1,0,0
2143,1,mid,0,1,1,1,0,1,1,1,1
2144,5,mid,0,0,1,0,0,1,1,0,1
2145,1,mid,1,1,0,0,1,0,0,0,1
2146,2,senior,0,0,1,0,0,0,0,1,0
2147,3,mid,1,1,1,0,1,0,1,0,0
2148,5,junior,0,0,0,0,1,0,1,0,0
2149,3,mid,0,1,1,0,0,0,0,1,0
2150,3,senior,0,0,0,0,0,0,1,0,1
2151,2,senior,0,1,1,1,0,1,1,1,1
2152,2,mid,0,1,1,0,0,1,0,1,0
2153,1,mid,1,1,1,0,1,1,1,1,0
2154,4,senior,1,0,0,1,1,1,0,1,1
2155,1,senior,1,0,1,1,1,1,0,1,0
2156,3,junior,1,0,1,1,0,0,0,1,0
2157,2,mid,0,1,1,1,1,0,1,1,0
2158,5,junior,1,0,0,0,0,1,1,0,0
2159,5,senior,1,1,1,1,1,0,1,1,1
2160,3,senior,0,1,1,0,1,0,0,1,1
2161,1,mid,1,0,0,0,0,0,0,0,1
2162,1,junior,0,0,1,1,1,1,0,1,0
2163,4,senior,0,0,0,1,1,1,0,0,0
2164,1,junior,0,0,0,0,0,0,0,1,1
2165,3,mid,1,1,0,0,1,1,0,0,1
2166,1,mid,1,1,0,1,1,0,1,0,1
2167,2,senior,0,0,1,0,1,1,1,1,0
2168,4,senior,1,0,0,0,0,1,0,0,1
2169,3,junior,0,0,1,1,1,1,0,1,0
2170,4,junior,1,0,0,1,1,0,1,0,0
2171,1,senior,0,0,1,0,1,1,0,0,0
2172,5,junior,0,0,1,1,1,0,0,0,1
2173,2,senior,0,1,1,1,1,0,1,1,0
2174,4,junior,0,0,1,0,0,1,0,0,0
2175,4,senior,0,1,0,0,0,1,0,0,0
2176,3,mid,1,1,1,1,0,0,0,1,1
