candidate_id,years_experience,seniority_level,skill_python,skill_sql,skill_statistics,skill_ml,skill_deep_learning,skill_nlp,skill_llm,skill_experimentation,skill_product_analytics
26541,7,senior,1,1,1,0,0,1,0,0,1
26542,3,mid,1,1,1,1,1,0,0,0,1
26543,6,mid,1,1,0,1,0,0,0,0,0
26544,6,mid,1,1,1,1,0,0,0,0,1
26545,7,senior,1,0,0,1,0,1,0,1,1
26546,9,senior,1,1,1,0,1,1,1,0,1
26547,7,senior,1,1,1,1,1,0,0,1,1
26548,2,junior,1,1,1,1,0,1,0,1,0
26549,2,junior,1,1,0,1,0,0,0,0,1
26550,6,mid,1,1,0,1,0,1,1,0,0
26551,9,senior,1,1,1,0,0,1,1,0,0
26552,10,senior,1,0,1,1,0,1,0,0,1
26553,6,mid,1,1,0,1,0,0,0,0,0
26554,5,mid,1,1,0,1,1,0,1,0,0
26555,8,senior,1,1,1,1,1,0,0,1,1
26556,10,senior,1,1,1,1,0,1,1,0,1
26557,0,junior,1,0,0,1,1,1,0,0,1
26558,3,mid,1,1,0,1,0,0,0,1,0
26559,3,mid,1,0,1,1,1,0,1,1,0
26560,6,mid,1,1,1,1,1,0,0,1,1
26561,3,mid,1,1,1,0,0,1,1,0,1
26562,3,mid,1,1,1,0,1,1,0,1,1
26563,0,junior,1,0,1,0,1,0,0,0,1
26564,0,junior,1,0,0,1,0,1,0,1,1
26565,4,mid,0,0,0,0,1,0,0,1,1
26566,10,senior,1,1,0,1,1,0,0,1,0
26567,3,mid,1,1,0,1,0,0,0,1,1
26568,2,junior,1,0,0,1,1,0,1,0,1
26569,2,junior,1,0,0,1,0,1,0,1,1
26570,10,senior,1,1,1,0,1,1,0,1,1
26571,7,senior,1,1,0,1,1,0,0,0,1
26572,7,senior,0,1,1,1,1,1,1,0,0
26573,2,junior,0,1,1,0,0,1,1,1,1
26574,9,senior,1,1,1,1,0,1,0,1,1
26575,2,junior,0,1,1,1,0,0,0,1,0
26576,10,senior,1,1,1,0,0,0,0,1,0
26577,10,senior,1,0,1,0,1,0,0,1,0
26578,6,mid,0,1,1,0,1,0,1,1,1
26579,9,senior,1,1,1,0,1,1,1,1,0
26580,10,senior,1,1,1,0,0,0,0,1,1
26581,6,mid,1,1,0,1,0,0,0,0,0
26582,8,senior,1,1,0,1,1,0,1,1,1
26583,6,mid,1,1,1,1,0,0,0,0,1
26584,5,mid,0,1,0,1,1,1,1,0,1
26585,3,mid,1,1,1,1,1,0,1,1,0
26586,7,senior,0,1,0,1,1,0,1,1,1
26587,2,junior,1,1,1,0,0,1,0,0,0
26588,2,junior,0,1,0,1,0,1,0,0,0
26589,3,mid,1,1,1,1,1,0,1,1,0
26590,0,junior,1,1,1,1,1,0,1,1,1
26591,10,senior,0,1,1,1,1,0,0,0,1
26592,2,junior,1,1,0,1,0,1,0,0,0
26593,8,senior,1,1,1,0,0,1,0,0,1
26594,4,mid,1,1,0,1,0,0,0,1,1
26595,3,mid,1,1,1,0,0,0,0,1,1
26596,2,junior,1,1,1,1,0,0,1,1,1
26597,9,senior,1,1,1,0,1,1,0,1,1
26598,5,mid,1,1,1,1,1,0,0,1,0
26599,4,mid,0,1,1,1,0,1,0,1,1
26600,7,senior,1,1,1,1,0,1,1,0,0
26601,8,senior,1,1,1,1,0,0,0,1,1
26602,7,senior,1,0,0,1,0,0,0,1,1
26603,5,mid,1,1,1,1,0,1,0,0,0
26604,9,senior,1,1,1,0,0,0,0,1,1
26605,9,senior,1,1,1,1,0,1,0,1,1
26606,10,senior,1,1,0,1,0,0,0,0,1
26607,1,junior,1,1,1,1,0,0,0,1,1
26608,9,senior,1,0,0,1,0,0,0,1,1
26609,2,junior,1,1,1,1,1,0,0,1,1
26610,6,mid,1,1,1,1,0,0,1,1,1
26611,7,senior,1,1,1,0,0,1,1,1,0
26612,2,junior,0,1,1,0,1,1,0,0,0
26613,0,junior,1,1,1,0,1,0,0,1,0
26614,10,senior,1,1,1,1,1,1,0,1,1
26615,9,senior,0,1,0,1,1,0,1,0,0
26616,1,junior,1,1,0,0,1,0,0,0,1
26617,6,mid,1,1,1,1,0,1,0,1,1
26618,1,junior,1,1,1,0,0,1,0,0,1
26619,6,mid,1,1,1,1,0,1,1,1,0
26620,3,mid,1,1,1,1,0,1,0,0,1
26621,8,senior,1,0,1,1,0,0,0,1,1
26622,6,mid,1,1,0,1,0,1,0,1,0
26623,5,mid,1,1,0,1,1,0,0,1,1
26624,7,senior,1,1,1,1,0,1,0,1,0
26625,5,mid,1,1,0,1,0,1,0,1,1
26626,0,junior,1,1,1,1,0,0,1,1,1
26627,6,mid,1,1,0,1,1,0,0,1,1
26628,8,senior,1,1,0,0,0,0,0,1,0
26629,5,mid,1,1,0,0,0,0,0,1,1
26630,1,junior,1,1,0,0,0,0,0,1,1
26631,0,junior,1,0,1,0,1,0,0,1,1
26632,3,mid,1,1,1,1,0,0,1,1,1
26633,8,senior,1,1,0,1,0,0,0,0,1
26634,3,mid,0,1,1,0,0,1,1,1,1
26635,10,senior,1,1,0,1,0,0,1,0,1
26636,3,mid,1,1,0,1,0,0,0,1,1
26637,4,mid,1,1,0,0,1,1,0,1,1
26638,8,senior,1,1,0,1,0,1,0,1,0
26639,6,mid,0,1,1,1,1,0,0,1,1
26640,0,junior,1,1,1,1,0,0,0,1,1
26641,0,junior,0,1,0,1,0,0,0,1,1
26642,2,junior,1,0,1,1,0,1,0,1,1
26643,9,senior,1,1,0,0,0,0,0,0,1
26644,0,junior,0,1,1,0,0,1,0,1,1
26645,0,junior,1,0,1,1,0,1,1,1,1
26646,8,senior,1,1,1,0,0,1,1,1,1
26647,6,mid,1,1,1,1,1,0,1,0,1
26648,10,senior,1,1,1,1,1,0,0,0,1
26649,2,junior,1,0,1,1,1,0,0,1,1
26650,7,senior,1,1,1,1,0,0,0,1,1
26651,1,junior,1,1,1,1,0,1,0,1,1
26652,6,mid,1,1,1,0,1,1,0,1,1
26653,1,junior,1,0,1,1,0,0,0,1,0
26654,9,senior,1,1,1,1,0,0,1,1,1
26655,4,mid,1,0,1,0,0,0,0,1,1
26656,2,junior,1,1,1,1,0,0,0,0,0
26657,10,senior,0,1,1,0,1,0,0,1,0
26658,0,junior,1,1,0,0,0,0,1,1,1
26659,8,senior,1,1,1,1,1,0,0,0,1
26660,5,mid,1,1,0,1,1,1,1,0,1
26661,7,senior,1,1,1,1,1,0,0,0,1
26662,2,junior,1,1,1,1,0,0,0,0,0
26663,9,senior,1,1,1,1,0,0,0,1,1
26664,4,mid,1,1,1,0,0,0,0,1,1
26665,4,mid,1,1,1,1,0,1,0,1,1
26666,5,mid,1,1,0,1,0,0,0,0,0
26667,3,mid,1,1,1,1,1,1,1,1,1
26668,3,mid,0,1,1,1,0,1,0,1,1
26669,1,junior,1,1,0,0,1,1,0,1,1
26670,5,mid,1,1,1,1,1,1,0,1,0
26671,5,mid,0,1,0,1,0,1,1,1,1
26672,4,mid,1,1,1,1,1,0,0,1,0
26673,10,senior,0,1,1,1,0,1,0,1,1
26674,1,junior,1,1,1,1,1,1,0,1,1
26675,10,senior,1,1,1,1,0,0,1,1,1
26676,9,senior,1,1,1,1,0,0,0,1,1
26677,0,junior,1,0,1,1,1,0,0,1,1
26678,7,senior,0,0,1,0,0,1,1,1,0
26679,2,junior,1,1,1,1,0,1,0,1,0
26680,0,junior,1,1,1,0,0,0,1,1,1
26681,9,senior,1,0,1,1,0,1,0,1,0
26682,1,junior,1,1,1,0,0,1,0,0,0
26683,3,mid,1,1,1,1,1,0,0,0,1
26684,1,junior,1,1,1,0,1,0,0,0,1
26685,1,junior,1,1,1,1,0,1,0,1,1
26686,0,junior,1,1,1,1,0,0,1,1,1
26687,9,senior,1,1,0,1,0,1,1,1,0
26688,0,junior,1,1,1,1,1,0,0,1,0
26689,8,senior,0,1,1,0,1,0,0,1,1
26690,1,junior,1,1,1,1,0,0,0,1,1
26691,10,senior,0,1,0,1,0,1,0,1,1
26692,9,senior,1,1,1,1,1,1,0,1,1
26693,6,mid,1,0,0,1,1,0,0,1,1
26694,9,senior,1,1,0,1,1,0,0,1,0
26695,3,mid,1,1,1,0,0,0,1,1,0
26696,8,senior,0,0,1,0,0,1,0,1,1
26697,2,junior,1,0,1,1,0,0,0,1,1
26698,6,mid,1,1,0,1,0,0,0,1,0
26699,10,senior,1,1,1,0,1,0,1,0,1
26700,7,senior,0,1,1,0,0,0,0,1,1
26701,2,junior,1,1,0,1,0,0,1,1,1
26702,8,senior,1,1,0,0,0,0,1,1,1
26703,9,senior,1,1,0,1,0,0,0,0,1
26704,9,senior,0,0,1,0,0,0,0,1,1
26705,8,senior,0,1,1,1,1,1,0,1,1
26706,8,senior,1,1,1,1,0,0,1,1,0
26707,8,senior,0,1,1,1,0,0,0,1,1
26708,8,senior,1,0,0,0,0,1,1,0,1
26709,1,junior,1,0,1,1,0,1,0,1,1
26710,8,senior,1,1,0,0,1,0,1,1,1
26711,1,junior,1,1,1,1,0,1,1,1,0
26712,6,mid,1,1,0,1,0,1,0,1,1
26713,3,mid,1,0,1,1,0,0,1,1,1
26714,2,junior,1,1,0,1,0,1,0,1,1
26715,3,mid,1,1,1,1,1,0,0,1,0
26716,0,junior,1,0,1,1,1,0,0,0,0
26717,4,mid,1,1,1,1,0,0,0,1,1
26718,4,mid,1,1,0,1,0,0,1,0,0
26719,4,mid,1,0,1,1,1,1,1,1,1
26720,1,junior,1,1,1,1,1,0,0,0,1
26721,6,mid,1,1,0,1,0,0,1,1,1
26722,1,junior,1,0,1,1,0,0,0,1,0
26723,9,senior,1,1,1,1,0,1,0,1,1
26724,0,junior,1,1,1,1,0,0,0,0,0
26725,0,junior,1,1,1,1,0,0,0,1,0
26726,3,mid,1,1,0,1,0,0,0,1,0
26727,4,mid,1,1,1,1,1,0,0,1,1
26728,10,senior,1,1,1,0,1,0,0,1,1
26729,5,mid,1,1,0,0,1,0,0,0,1
26730,4,mid,0,0,1,1,0,0,1,0,1
26731,9,senior,1,1,1,1,1,0,1,0,1
26732,2,junior,1,1,1,1,1,1,1,1,1
26733,9,senior,1,0,1,1,0,0,0,0,1
26734,4,mid,0,1,0,1,0,1,0,1,1
26735,3,mid,1,1,1,1,1,0,0,1,1
26736,3,mid,0,1,1,0,0,0,0,1,0
26737,0,junior,1,1,0,1,0,1,0,1,1
26738,7,senior,1,1,0,1,0,1,0,1,0
26739,6,mid,1,1,0,1,0,1,0,0,1
26740,6,mid,1,1,1,0,0,0,0,1,1
26741,7,senior,1,1,1,0,1,0,0,1,1
26742,0,junior,1,1,1,1,0,0,0,1,1
26743,9,senior,1,0,1,1,1,0,1,0,0
26744,5,mid,1,1,0,1,0,1,0,1,1
26745,7,senior,1,1,1,1,1,1,0,0,0
26746,0,junior,1,1,0,1,0,0,0,0,1
26747,8,senior,1,1,0,0,1,0,1,0,1
26748,7,senior,1,1,0,1,0,0,1,1,1
26749,4,mid,1,1,1,0,1,1,0,1,1
26750,10,senior,1,0,1,0,1,0,0,1,1
26751,7,senior,1,1,0,1,0,0,0,0,1
26752,9,senior,1,1,1,1,0,0,0,1,1
26753,9,senior,1,1,0,1,0,1,0,1,1
26754,2,junior,1,1,0,1,0,1,1,1,0
26755,10,senior,0,1,0,1,1,0,1,0,0
26756,8,senior,1,1,1,1,0,1,0,0,1
26757,2,junior,1,1,1,0,0,0,0,1,0
26758,8,senior,1,1,0,1,0,1,0,1,1
26759,4,mid,1,1,1,1,0,1,0,1,1
26760,9,senior,0,1,0,1,1,0,0,0,1
26761,1,junior,0,0,0,1,0,1,0,1,1
26762,2,junior,0,1,1,1,0,1,0,1,1
26763,3,mid,1,1,0,0,0,0,0,1,1
26764,4,mid,0,1,0,1,0,1,0,1,0
26765,6,mid,1,0,0,1,0,0,1,0,1
26766,2,junior,0,1,1,1,0,1,0,1,0
26767,7,senior,0,1,1,1,0,0,0,1,1
26768,0,junior,1,1,1,0,0,0,0,0,1
26769,3,mid,1,1,0,0,0,0,1,1,1
26770,7,senior,1,1,1,1,1,1,0,0,0
26771,2,junior,1,1,1,0,1,1,0,0,1
26772,4,mid,0,1,0,1,1,0,0,1,1
26773,6,mid,1,1,1,1,0,0,0,1,0
26774,2,junior,1,1,0,1,1,0,1,0,0
26775,10,senior,1,1,0,0,0,0,0,0,1
26776,9,senior,1,1,0,1,0,0,0,1,1
26777,10,senior,0,1,0,1,0,0,0,0,0
26778,5,mid,1,1,0,1,1,0,0,1,0
26779,3,mid,1,1,1,0,1,0,1,1,0
26780,10,senior,0,0,0,1,1,0,0,0,0
26781,8,senior,1,1,0,1,0,1,1,1,0
26782,8,senior,0,1,0,1,1,1,0,1,1
26783,2,junior,1,1,0,1,0,1,0,1,0
26784,9,senior,1,1,1,0,1,0,1,0,0
26785,5,mid,1,1,1,1,1,1,0,1,0
26786,8,senior,0,1,1,1,0,1,1,0,0
26787,9,senior,1,1,0,1,1,1,0,1,0
26788,1,junior,1,1,1,0,1,1,0,1,1
26789,1,junior,1,0,0,1,1,0,1,0,1
26790,0,junior,0,1,1,0,0,0,0,1,0
26791,7,senior,1,1,1,1,0,1,0,1,0
26792,10,senior,1,1,1,1,0,1,1,1,1
26793,0,junior,1,0,1,1,1,1,0,1,0
26794,1,junior,0,1,1,1,1,0,0,1,1
26795,5,mid,1,1,1,1,1,0,1,0,1
26796,4,mid,1,1,0,0,0,0,0,1,1
26797,1,junior,1,1,1,1,1,1,0,1,1
26798,6,mid,1,1,1,1,1,0,1,1,1
26799,9,senior,1,1,1,1,1,0,0,1,1
26800,2,junior,1,1,1,1,0,0,0,1,1
26801,0,junior,0,1,1,1,0,0,0,1,1
26802,2,junior,1,1,0,0,0,0,0,1,0
26803,2,junior,0,1,0,1,1,1,0,1,1
26804,5,mid,1,0,1,0,1,0,0,0,1
26805,1,junior,0,1,0,0,1,0,1,1,0
26806,3,mid,1,1,1,1,0,0,1,1,0
26807,1,junior,1,1,1,1,1,0,0,1,1
26808,7,senior,1,1,1,0,0,0,0,0,0
26809,5,mid,1,1,1,1,0,0,1,1,1
26810,0,junior,0,1,0,1,0,1,1,0,0
26811,0,junior,1,1,0,1,0,0,0,0,1
26812,5,mid,1,1,1,1,1,0,0,1,0
26813,6,mid,1,1,1,0,1,0,0,1,1
26814,1,junior,1,1,1,0,0,0,0,1,1
26815,3,mid,1,1,1,0,0,0,0,0,0
26816,6,mid,1,1,1,1,0,1,1,1,0
26817,5,mid,1,1,1,1,1,0,1,1,1
26818,1,junior,1,1,0,0,0,0,0,1,0
26819,4,mid,1,1,0,1,0,1,0,1,1
26820,2,junior,1,1,1,1,0,1,0,1,0
26821,10,senior,1,1,1,1,0,0,0,1,1
26822,8,senior,0,0,1,0,1,0,0,0,1
26823,3,mid,1,0,1,1,1,1,0,1,0
26824,2,junior,0,1,0,1,0,0,0,0,1
26825,1,junior,1,1,1,1,0,1,1,1,1
26826,8,senior,1,1,0,1,0,0,0,1,1
26827,10,senior,1,1,1,1,0,1,1,0,1
26828,3,mid,1,1,1,1,0,0,0,1,0
26829,7,senior,0,1,1,0,0,0,0,1,1
26830,2,junior,1,1,1,1,1,0,0,0,1
26831,10,senior,1,0,1,1,0,1,0,0,1
26832,3,mid,1,0,1,1,0,1,0,1,1
26833,1,junior,1,1,1,1,1,0,0,1,0
26834,9,senior,1,1,1,1,1,0,0,1,1
26835,10,senior,1,1,1,1,0,0,0,1,1
26836,4,mid,1,1,1,1,0,0,0,1,1
26837,9,senior,1,1,0,0,1,0,1,1,1
26838,2,junior,1,1,0,1,1,0,0,0,1
26839,2,junior,1,0,1,0,0,1,0,1,1
26840,5,mid,0,1,0,1,0,0,0,1,1
26841,6,mid,1,1,1,1,1,0,0,0,1
26842,4,mid,1,1,1,1,1,0,0,1,1
26843,8,senior,1,0,1,1,0,1,0,0,1
26844,8,senior,0,1,1,1,1,1,0,0,1
26845,1,junior,0,1,0,1,0,0,0,1,1
26846,10,senior,1,1,1,0,0,0,1,1,1
26847,1,junior,1,1,1,1,0,0,0,0,1
26848,5,mid,0,1,1,1,1,0,1,1,0
26849,4,mid,1,1,0,1,0,0,0,0,0
26850,4,mid,1,1,1,0,1,1,0,0,1
26851,1,junior,1,1,1,1,0,1,0,1,0
26852,3,mid,1,1,1,0,1,0,0,1,1
26853,0,junior,1,0,1,1,1,0,0,0,0
26854,10,senior,1,1,1,1,0,0,1,0,1
26855,1,junior,1,0,0,1,0,1,0,0,1
26856,5,mid,0,0,0,0,0,0,0,1,1
26857,2,junior,1,1,0,0,0,1,1,0,0
26858,1,junior,1,1,0,1,0,0,0,1,1
26859,4,mid,1,1,1,1,0,0,0,1,0
26860,10,senior,1,1,1,1,1,0,0,1,0
26861,5,mid,1,1,0,1,0,1,0,1,1
26862,10,senior,1,1,0,1,0,0,0,0,1
26863,9,senior,1,1,1,0,0,0,0,1,1
26864,4,mid,1,1,0,1,1,0,0,1,1
26865,9,senior,1,1,0,1,1,0,1,1,0
26866,3,mid,0,1,1,1,0,0,1,0,0
26867,5,mid,1,1,1,0,1,0,0,1,1
26868,7,senior,0,1,1,1,0,1,0,1,1
26869,6,mid,1,0,1,0,0,0,1,1,0
26870,9,senior,1,0,1,1,1,0,1,1,1
26871,1,junior,1,1,1,1,0,0,0,0,1
26872,5,mid,1,1,1,1,0,0,0,1,1
26873,7,senior,1,1,0,1,0,1,1,1,0
26874,3,mid,1,0,0,1,1,0,0,1,1
26875,9,senior,1,1,0,1,0,0,1,0,1
26876,3,mid,1,1,0,1,0,1,0,1,1
26877,3,mid,1,1,0,1,0,0,0,1,0
26878,3,mid,0,1,0,1,0,1,0,1,0
26879,7,senior,0,0,1,1,1,0,0,1,1
26880,1,junior,1,1,0,1,0,1,0,1,1
26881,1,junior,0,1,1,0,1,1,0,0,1
26882,8,senior,1,1,0,1,1,1,0,0,1
26883,2,junior,1,0,0,1,0,1,0,1,1
26884,1,junior,1,1,1,1,0,0,0,0,1
26885,2,junior,1,1,1,0,0,0,0,1,1
26886,4,mid,1,1,1,1,1,1,0,1,0
26887,0,junior,1,1,1,0,0,1,1,1,1
26888,9,senior,1,1,0,0,0,1,0,1,1
26889,1,junior,1,1,1,1,1,0,0,0,1
26890,4,mid,1,1,0,1,1,0,1,1,1
26891,2,junior,1,1,0,1,0,0,1,1,0
26892,3,mid,1,1,1,1,0,0,1,0,1
26893,0,junior,1,1,1,1,0,0,1,1,1
26894,10,senior,0,1,0,0,0,1,0,0,1
26895,10,senior,0,1,1,0,1,0,1,0,1
26896,1,junior,1,0,0,1,1,0,1,1,1
26897,2,junior,1,1,1,0,0,1,0,1,0
26898,9,senior,1,0,1,1,0,1,0,0,1
26899,4,mid,0,0,1,1,0,0,0,0,1
26900,0,junior,1,1,1,1,0,0,1,0,1
26901,1,junior,1,1,1,1,0,0,0,1,1
26902,4,mid,1,1,0,1,1,0,1,0,1
26903,6,mid,1,1,1,1,0,0,0,1,0
26904,6,mid,1,1,1,0,1,1,0,0,1
26905,1,junior,1,0,1,0,1,0,1,1,1
26906,4,mid,1,1,1,1,0,0,1,1,1
26907,2,junior,0,1,1,1,0,0,0,1,1
26908,5,mid,1,1,0,1,1,0,0,0,1
26909,3,mid,1,1,1,1,0,0,0,1,0
26910,2,junior,1,1,1,1,1,0,0,1,1
26911,8,senior,1,1,1,1,0,1,0,0,0
26912,6,mid,1,1,1,1,1,0,1,1,1
26913,5,mid,1,1,1,1,0,0,1,1,1
26914,1,junior,1,0,1,0,1,0,0,1,0
26915,0,junior,1,1,1,0,1,0,0,1,1
26916,8,senior,1,0,1,0,1,1,1,1,1
26917,10,senior,0,1,1,1,1,0,0,0,1
26918,6,mid,0,0,1,0,1,1,0,1,0
26919,0,junior,0,1,0,1,1,1,1,1,1
26920,5,mid,1,1,1,1,1,1,0,1,1
26921,3,mid,1,0,1,1,1,1,0,1,1
26922,0,junior,0,1,1,1,0,1,0,0,0
26923,1,junior,1,0,1,1,0,0,1,1,1
26924,5,mid,1,0,1,1,0,1,0,1,1
26925,4,mid,1,1,1,0,0,0,1,0,1
26926,6,mid,1,0,1,1,0,0,0,1,1
26927,7,senior,1,1,1,1,1,1,0,1,1
26928,2,junior,1,0,1,0,1,0,0,0,1
26929,3,mid,1,1,0,1,0,1,0,1,1
26930,7,senior,1,1,1,0,0,0,1,1,0
26931,2,junior,1,1,1,1,1,1,0,0,1
26932,0,junior,1,1,0,1,1,1,0,1,1
26933,9,senior,1,1,1,1,0,1,0,1,0
26934,2,junior,1,1,0,0,0,1,0,0,1
26935,1,junior,0,1,1,1,0,1,0,0,1
26936,8,senior,0,0,0,0,0,1,0,1,0
26937,5,mid,1,1,1,0,0,1,0,1,0
26938,1,junior,1,1,1,0,0,0,0,1,0
26939,9,senior,1,1,0,1,0,0,0,1,1
26940,2,junior,0,1,1,1,0,0,0,1,1
26941,7,senior,1,1,0,1,0,0,0,0,1
26942,7,senior,1,1,1,0,1,0,0,1,1
26943,9,senior,1,1,0,0,1,1,1,1,1
26944,8,senior,1,1,0,0,0,1,0,0,0
26945,7,senior,1,1,0,1,1,0,0,1,1
26946,0,junior,1,1,0,1,0,1,1,1,1
26947,10,senior,1,1,1,1,0,0,0,0,0
26948,1,junior,1,1,1,1,0,0,0,0,1
26949,2,junior,1,1,1,0,1,1,0,0,1
26950,4,mid,0,1,0,1,0,1,1,0,1
26951,3,mid,1,1,1,1,0,1,0,0,0
26952,6,mid,1,1,0,0,0,0,1,1,1
26953,0,junior,1,0,1,1,0,1,0,0,1
26954,4,mid,1,1,1,1,0,1,0,0,1
26955,3,mid,1,1,1,1,0,0,0,1,0
26956,7,senior,0,1,0,1,1,0,0,0,1
26957,5,mid,0,1,1,1,0,0,0,1,1
26958,8,senior,1,1,1,1,1,0,0,1,1
26959,1,junior,1,1,0,1,1,0,0,1,1
26960,10,senior,0,1,1,1,0,0,0,0,0
26961,4,mid,1,1,1,0,1,0,0,1,0
26962,3,mid,1,1,1,0,0,0,1,1,1
26963,6,mid,1,0,0,1,0,0,0,1,0
26964,1,junior,1,1,1,0,1,1,0,0,0
26965,8,senior,1,1,1,1,0,1,0,1,1
26966,2,junior,1,1,0,0,0,1,0,1,0
26967,10,senior,1,1,1,0,1,0,0,1,1
26968,1,junior,1,0,1,0,1,0,0,0,1
26969,9,senior,1,0,1,0,0,0,0,1,0
26970,4,mid,1,1,0,0,1,0,0,0,1
26971,6,mid,1,1,0,0,1,0,0,1,0
26972,9,senior,0,1,0,0,0,0,0,1,1
26973,1,junior,0,1,1,1,1,0,0,0,0
26974,3,mid,1,1,1,1,1,0,0,0,1
26975,10,senior,1,1,0,1,1,1,0,0,1
26976,1,junior,1,1,0,0,1,1,0,1,1
26977,1,junior,1,1,0,1,0,0,0,1,1
26978,5,mid,1,1,1,1,0,1,0,0,1
26979,0,junior,1,1,0,1,0,1,0,0,0
26980,10,senior,1,1,1,0,1,0,0,1,1
26981,9,senior,1,0,1,1,0,0,0,1,1
26982,2,junior,1,1,1,1,0,0,0,1,1
26983,1,junior,1,1,0,1,0,0,1,1,1
26984,8,senior,1,1,1,1,1,1,1,0,0
26985,5,mid,1,1,1,1,1,0,0,0,1
26986,9,senior,1,1,1,0,1,0,0,1,1
26987,10,senior,1,1,1,1,0,0,0,1,0
26988,4,mid,1,1,1,0,1,1,0,1,1
26989,2,junior,0,0,1,1,1,1,0,0,0
26990,6,mid,1,1,0,1,1,1,0,1,0
26991,6,mid,1,1,0,1,0,1,0,1,1
26992,4,mid,1,1,1,1,0,0,1,1,1
26993,3,mid,1,1,1,0,0,0,1,1,1
26994,2,junior,1,1,1,1,1,1,0,1,0
26995,5,mid,1,0,1,1,0,0,0,1,1
26996,4,mid,1,1,0,1,0,0,0,1,1
26997,5,mid,1,1,1,1,0,1,0,1,1
26998,1,junior,1,1,0,1,0,1,0,1,1
26999,9,senior,1,1,0,0,0,1,0,1,1
27000,7,senior,0,1,0,0,0,1,0,1,1
27001,10,senior,0,0,0,1,0,1,1,1,1
27002,9,senior,1,1,1,1,1,1,0,0,1
27003,6,mid,1,1,0,0,1,0,0,0,1
27004,3,mid,0,1,1,1,0,0,1,1,1
27005,7,senior,1,0,1,1,1,0,0,0,1
27006,6,mid,1,1,1,0,1,1,0,1,1
27007,10,senior,1,0,0,1,1,0,0,1,1
27008,2,junior,0,1,1,1,0,0,1,1,0
27009,0,junior,1,1,1,1,0,0,0,0,1
27010,1,junior,0,1,0,1,0,0,1,1,1
27011,1,junior,1,0,1,0,1,1,0,1,0
27012,7,senior,1,1,1,1,1,1,0,1,1
27013,1,junior,1,1,0,1,1,1,0,1,1
27014,1,junior,1,0,1,0,0,1,0,1,0
27015,4,mid,1,1,1,1,0,1,0,1,1
27016,8,senior,1,0,1,0,0,0,0,1,1
27017,4,mid,1,1,1,1,0,0,1,0,0
27018,2,junior,0,1,0,0,0,0,0,1,1
27019,3,mid,0,1,1,1,0,1,0,1,1
27020,9,senior,1,1,1,1,0,0,1,0,1
27021,4,mid,1,1,0,1,0,0,0,1,0
27022,4,mid,1,1,1,1,1,1,0,1,0
27023,8,senior,1,0,1,1,0,0,0,1,1
27024,4,mid,0,1,0,1,0,0,1,1,1
27025,3,mid,1,0,1,0,0,0,0,1,1
27026,8,senior,1,1,1,0,0,1,1,1,1
27027,3,mid,1,0,1,1,0,0,0,1,0
27028,5,mid,1,1,1,0,1,0,0,0,1
27029,7,senior,0,1,1,1,0,0,0,1,0
27030,2,junior,1,1,0,1,0,1,0,1,1
27031,1,junior,1,0,0,1,0,1,0,1,1
27032,9,senior,1,1,1,0,1,0,0,1,1
27033,3,mid,1,1,0,1,0,0,0,1,1
27034,3,mid,1,0,1,1,0,1,0,1,1
27035,6,mid,1,1,0,1,0,1,0,1,1
27036,1,junior,0,1,1,1,1,0,0,1,0
27037,0,junior,1,0,1,0,1,0,1,1,1
27038,4,mid,1,1,1,1,1,0,0,0,0
27039,10,senior,1,1,0,1,1,0,0,1,1
27040,6,mid,1,1,1,0,0,1,0,1,1
27041,6,mid,1,1,1,1,0,1,0,1,0
27042,6,mid,1,1,1,1,0,0,1,0,0
27043,9,senior,1,1,1,1,0,1,0,1,1
27044,9,senior,1,1,1,1,0,0,0,0,0
27045,0,junior,1,0,1,1,0,1,1,0,1
27046,5,mid,1,1,0,0,1,0,0,1,1
27047,6,mid,0,1,1,1,0,1,0,1,1
27048,2,junior,1,1,1,1,1,1,1,0,1
27049,10,senior,0,0,1,1,0,0,0,0,1
27050,2,junior,0,1,0,1,1,0,0,1,1
27051,9,senior,1,1,1,1,1,1,0,1,1
27052,1,junior,0,1,1,0,0,0,0,1,1
27053,6,mid,0,1,1,1,1,1,0,1,1
27054,8,senior,1,1,1,1,1,1,1,1,1
27055,5,mid,1,1,0,1,1,1,0,0,0
27056,1,junior,1,1,1,1,0,0,0,1,0
27057,1,junior,1,1,1,1,0,0,0,1,1
27058,6,mid,1,1,0,1,1,0,0,1,1
27059,9,senior,1,1,0,1,0,1,0,0,0
27060,6,mid,1,1,1,0,1,0,0,1,1
27061,1,junior,1,1,1,1,1,0,0,1,0
27062,8,senior,1,1,1,0,0,0,1,0,0
27063,5,mid,1,1,1,1,0,0,1,1,1
27064,0,junior,1,0,1,0,1,1,0,0,1
27065,4,mid,0,1,1,1,1,1,0,1,1
27066,2,junior,1,0,1,1,0,0,1,0,0
27067,10,senior,1,1,1,1,0,0,0,1,1
27068,10,senior,1,1,1,1,1,0,0,0,1
27069,1,junior,1,1,1,0,1,0,0,1,1
27070,6,mid,1,0,1,0,1,0,1,0,0
27071,0,junior,1,1,1,1,0,1,0,1,1
27072,5,mid,1,1,1,1,0,0,0,1,1
27073,1,junior,1,1,1,1,1,0,0,0,1
27074,8,senior,1,0,1,0,0,1,1,1,0
27075,0,junior,0,1,1,0,1,0,0,1,1
